age,author,brand,category,color,condition,duration,editor,id,image_height,image_url,image_width,images_count,material,price,product_description,product_height,product_length,product_name,product_size,product_width,shoe_size,store_name,sub_category_1,sub_category_2,sub_category_3,sub_category_4,vintage,warranty,weight,wifi,year,pixels
-1,-1,-1,1,-1,0,2.0,-1,5892,1100.0,5830,1100.0,2,24,10.0,5872,,,5279,-1,,,3,1,4,-1,-1,0,-1,200.0,-1,,1210000.0
-1,-1,359,2,6,2,1.0,-1,5893,2292.0,5831,2292.0,3,1228,15.0,5873,,,5280,-1,,,8,2,11,-1,-1,0,-1,250.0,-1,,5253264.0
-1,-1,585,0,6,3,0.0,-1,5894,675.0,5832,900.0,3,-1,10.0,5874,,,5281,2,,,9,20,-1,-1,-1,-1,-1,600.0,-1,,607500.0
-1,-1,-1,5,0,1,0.0,-1,5895,2988.0,5833,2988.0,3,-1,4.0,5875,,,5282,-1,,,30,8,-1,-1,-1,0,-1,500.0,-1,,8928144.0
-1,-1,-1,1,-1,1,0.0,-1,5896,,129,,0,-1,60.0,5876,,,5283,-1,,,11,3,14,-1,-1,0,-1,4000.0,-1,,
-1,-1,-1,0,7,0,2.0,-1,5897,1100.0,5834,1003.0,3,1229,25.0,5877,,,5284,-1,,,24,16,4,-1,-1,1,-1,1000.0,-1,,1103300.0
-1,-1,1884,0,7,0,2.0,-1,5898,2641.0,5835,4382.0,6,1230,46.0,5878,,,-1,18,,,28,20,4,-1,-1,0,-1,1000.0,-1,,11572862.0
-1,-1,-1,0,14,1,0.0,-1,5899,1536.0,5836,1536.0,4,385,20.0,5879,,,-1,-1,,,2,10,-1,-1,-1,0,-1,160.0,-1,,2359296.0
-1,718,-1,4,0,1,2.0,485,5900,2375.0,5837,2982.0,6,-1,30.0,5880,,,5285,-1,,,0,5,94,-1,-1,0,-1,1050.0,-1,1977.0,7082250.0
-1,-1,-1,0,7,0,1.0,-1,5901,1841.0,5838,4080.0,6,-1,23.0,5881,,,5286,7,,,28,25,-1,-1,-1,1,-1,500.0,-1,,7511280.0
-1,357,-1,6,-1,0,0.0,425,5902,3072.0,5839,4608.0,2,-1,3.0,5882,,,5287,-1,,,21,-1,-1,-1,-1,-1,-1,200.0,-1,1999.0,14155776.0
-1,-1,-1,1,9,0,2.0,-1,5903,4608.0,5840,3072.0,3,460,10.0,5883,,,5288,-1,,,10,-1,-1,-1,-1,-1,-1,1000.0,-1,,14155776.0
-1,-1,-1,0,11,3,2.0,-1,5904,675.0,5841,900.0,2,-1,3.5,5884,,,5289,1,,,9,121,-1,-1,-1,1,-1,500.0,-1,,607500.0
-1,719,-1,4,4,4,0.0,486,5905,2393.0,5842,2684.0,3,-1,10.0,5885,,,5290,-1,,,0,52,109,-1,-1,0,-1,1000.0,-1,1999.0,6422812.0
-1,-1,-1,1,-1,0,1.0,-1,5906,3072.0,5843,2304.0,4,-1,20.0,5886,,,5291,-1,,,14,1,-1,-1,-1,-1,-1,350.0,-1,,7077888.0
-1,-1,-1,3,-1,3,0.0,-1,5907,800.0,5844,600.0,2,-1,49.0,5887,,,5292,-1,,,4,4,52,-1,-1,-1,0,220.0,0,,480000.0
-1,720,-1,6,-1,0,2.0,253,5908,382.0,5845,600.0,1,-1,9.1,5888,,,5293,-1,,,13,-1,-1,-1,-1,-1,-1,636.0,-1,2005.0,229200.0
-1,-1,-1,4,-1,1,0.0,-1,5909,5472.0,5846,3648.0,3,-1,5.0,5889,,,5294,-1,,,15,-1,-1,-1,-1,1,-1,1500.0,-1,,19961856.0
-1,-1,1885,0,11,2,0.0,-1,5910,2448.0,5847,2448.0,3,270,8.0,5890,,,5295,-1,,,19,134,-1,-1,-1,0,-1,205.0,-1,,5992704.0
-1,-1,953,0,4,0,1.0,-1,5911,2448.0,5848,2448.0,4,64,6.0,5891,,,5296,2,,,18,27,4,-1,-1,0,-1,400.0,-1,,5992704.0
-1,-1,1886,1,4,0,0.0,-1,5912,570.0,5849,427.0,2,-1,40.0,5892,,,5297,-1,,,41,1,-1,-1,-1,1,-1,1000.0,-1,,243390.0
-1,-1,-1,1,9,0,0.0,-1,5913,3472.0,5850,3472.0,3,1231,18.0,5893,,,5298,-1,,,30,-1,-1,-1,-1,0,-1,900.0,-1,,12054784.0
-1,-1,-1,1,-1,1,0.0,-1,5914,1100.0,5851,1100.0,6,-1,120.0,5894,,,5299,-1,,,3,1,-1,-1,-1,0,-1,1300.0,-1,,1210000.0
-1,-1,-1,1,-1,0,2.0,-1,5915,2448.0,5852,2448.0,3,-1,40.0,5895,,,5300,-1,,,11,-1,-1,-1,-1,0,-1,999.0,-1,,5992704.0
-1,-1,1887,5,-1,1,1.0,-1,5916,1570.0,5853,1097.0,3,-1,15.0,5896,,,5301,-1,,,6,61,-1,-1,-1,1,-1,900.0,-1,,1722290.0
-1,-1,-1,1,3,1,0.0,-1,5917,800.0,5854,800.0,3,795,33.0,5897,,,5302,-1,,,2,-1,-1,-1,-1,1,-1,1580.0,-1,,640000.0
-1,-1,1888,0,4,2,1.0,-1,5918,2448.0,5855,2448.0,5,200,12.0,5898,,,5303,10,,,18,86,-1,-1,-1,0,-1,700.0,-1,,5992704.0
-1,-1,369,0,9,2,2.0,-1,5919,810.0,5856,1080.0,4,-1,7.0,5899,,,5304,1,,,9,11,-1,-1,-1,-1,-1,250.0,-1,,874800.0
-1,-1,-1,5,-1,0,0.0,-1,5920,1100.0,5857,1100.0,3,-1,18.0,5900,,,5305,-1,,,3,40,29,-1,-1,0,-1,300.0,-1,,1210000.0
-1,721,-1,6,4,1,1.0,487,5921,3072.0,5858,3726.0,3,-1,15.0,5901,,,5306,-1,,,15,-1,-1,-1,-1,1,-1,1600.0,-1,0.0,11446272.0
-1,-1,1889,2,4,4,0.0,-1,5922,1218.0,5859,2585.0,4,159,20.0,5902,,,-1,3,,,17,2,0,-1,-1,0,-1,415.0,-1,,3148530.0
-1,-1,-1,4,-1,0,2.0,-1,5923,1100.0,5860,1100.0,1,-1,15.0,5903,,,5307,-1,,,3,47,4,-1,-1,-1,-1,1500.0,-1,,1210000.0
-1,-1,64,0,0,3,0.0,-1,5924,675.0,5861,900.0,3,-1,6.0,5904,,,5308,-1,,,9,10,-1,-1,-1,-1,-1,250.0,-1,,607500.0
-1,-1,-1,0,16,1,0.0,-1,5925,1920.0,5862,1080.0,4,1232,30.0,5905,,,5309,-1,,,27,53,-1,-1,-1,1,-1,1500.0,-1,,2073600.0
-1,-1,-1,6,-1,0,1.0,488,5926,1753.0,5863,2409.0,3,-1,4.0,5906,,,5310,-1,,,0,5,59,-1,-1,-1,-1,260.0,-1,1954.0,4222977.0
-1,722,-1,4,0,0,0.0,194,5927,2059.0,5864,2646.0,4,-1,10.0,5907,,,5311,-1,,,0,73,67,55,-1,0,-1,850.0,-1,1982.0,5448114.0
-1,-1,-1,0,6,0,0.0,-1,5928,2610.0,5865,2714.0,5,13,5.0,5908,,,5312,-1,,36.0,0,56,25,-1,-1,0,-1,520.0,-1,,7083540.0
-1,723,-1,6,0,4,0.0,478,5929,1756.0,5866,2753.0,5,-1,8.0,5909,,,5313,-1,,,0,-1,-1,-1,-1,-1,-1,1380.0,-1,,4834268.0
17,-1,-1,0,3,0,2.0,-1,5930,800.0,5867,800.0,4,8,15.0,5910,,,5314,-1,,,2,134,9,41,-1,1,-1,30.0,-1,,640000.0
-1,724,-1,6,-1,1,2.0,314,5931,400.0,5868,522.0,1,-1,2.1,5911,,,5315,-1,,,32,-1,-1,-1,-1,-1,-1,228.0,-1,1998.0,208800.0
-1,-1,777,2,-1,1,0.0,-1,5932,2200.0,5869,2200.0,6,-1,15.0,5912,,,5316,-1,,,8,2,64,38,-1,1,-1,1800.0,-1,,4840000.0
-1,-1,-1,1,-1,0,0.0,-1,5933,1536.0,5870,1536.0,4,-1,10.0,5913,,,-1,-1,,,11,1,-1,-1,-1,0,-1,3000.0,-1,,2359296.0
-1,-1,69,0,6,3,2.0,-1,5934,810.0,5871,1080.0,3,-1,5.0,5914,,,5317,1,,,9,39,-1,-1,-1,-1,-1,300.0,-1,,874800.0
-1,-1,-1,1,16,0,0.0,-1,5935,1812.0,5872,1276.0,3,1233,10.0,5915,,,5318,-1,,,0,3,-1,-1,-1,1,-1,920.0,-1,,2312112.0
-1,-1,-1,1,-1,0,2.0,-1,5936,1536.0,5873,2048.0,5,23,25.0,5916,,,5319,-1,,,21,15,49,46,-1,1,-1,2000.0,-1,,3145728.0
-1,-1,-1,6,-1,-1,0.0,-1,5937,3281.0,5874,3340.0,3,-1,3.0,5917,,,5320,-1,,,34,-1,-1,-1,-1,-1,-1,100.0,-1,,10958540.0
-1,-1,1890,1,-1,1,0.0,-1,5938,817.0,5875,1024.0,4,-1,60.0,5918,,,935,-1,,,6,12,-1,-1,-1,1,-1,3500.0,-1,,836608.0
-1,-1,1891,0,6,0,0.0,-1,5939,2448.0,5876,2448.0,7,1107,8.0,5919,,,5321,5,,,18,110,4,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,169,0,7,4,0.0,-1,5940,2448.0,5877,2448.0,7,83,12.0,5920,,,5322,10,,,19,27,4,-1,-1,0,-1,800.0,-1,,5992704.0
-1,-1,-1,1,14,0,2.0,-1,5941,3688.0,5878,3688.0,6,1234,200.0,5921,,,5323,-1,,,30,1,4,-1,-1,0,-1,1700.0,-1,,13601344.0
-1,-1,-1,0,4,4,1.0,-1,5942,1000.0,5879,1000.0,3,-1,15.0,5922,,,5324,8,,,25,9,-1,-1,-1,-1,-1,1000.0,-1,,1000000.0
-1,-1,-1,1,-1,0,2.0,-1,5943,1000.0,5880,1000.0,4,-1,12.0,5923,,,5325,-1,,,11,15,14,77,-1,-1,-1,1000.0,-1,,1000000.0
-1,-1,-1,1,-1,1,1.0,-1,5944,683.0,5881,1024.0,3,-1,22.0,5924,,,5326,-1,,,6,1,-1,-1,-1,1,-1,2400.0,-1,,699392.0
-1,725,-1,6,-1,0,2.0,27,5945,400.0,5882,562.0,1,-1,5.5,5925,,,5327,-1,,,13,-1,-1,-1,-1,-1,-1,390.0,-1,2001.0,224800.0
-1,726,-1,6,-1,0,1.0,26,5946,289.0,5883,475.0,2,-1,1.5,5926,,,5328,-1,,,13,-1,-1,-1,-1,-1,-1,155.0,-1,2000.0,137275.0
-1,-1,-1,1,3,0,1.0,-1,5947,2128.0,5884,2768.0,2,133,10.0,5927,,,5329,-1,,,15,64,-1,-1,-1,1,-1,1500.0,-1,,5890304.0
-1,-1,-1,1,7,1,0.0,-1,5948,3072.0,5885,4608.0,5,108,20.0,5928,,,5330,-1,,,21,13,-1,-1,-1,1,-1,689.0,-1,,14155776.0
-1,-1,-1,1,-1,0,2.0,-1,5949,1024.0,5886,989.0,4,-1,18.0,5929,,,5331,-1,,,6,15,-1,-1,-1,0,-1,800.0,-1,,1012736.0
-1,336,-1,6,-1,0,2.0,26,5950,616.0,5887,616.0,2,-1,1.8,5930,,,5332,-1,,,13,-1,-1,-1,-1,-1,-1,138.0,-1,2000.0,379456.0
-1,727,-1,6,-1,0,0.0,489,5951,2048.0,5888,1536.0,5,-1,12.0,5931,,,5333,-1,,,14,-1,-1,-1,-1,-1,-1,1000.0,-1,1994.0,3145728.0
-1,-1,-1,0,-1,4,1.0,-1,5952,1024.0,5889,683.0,5,1235,83.0,5932,,,5334,-1,,,6,16,-1,-1,-1,0,-1,1600.0,-1,,699392.0
-1,728,-1,6,-1,0,2.0,490,5953,616.0,5890,616.0,2,-1,1.2,5933,,,5335,-1,,,13,18,-1,-1,-1,-1,-1,222.0,-1,2007.0,379456.0
-1,-1,1892,2,6,0,1.0,-1,5954,2448.0,5891,2448.0,6,1236,12.0,5934,,,5336,-1,,37.0,18,2,64,38,-1,0,-1,600.0,-1,,5992704.0
-1,729,-1,6,-1,1,0.0,187,5955,400.0,5892,497.0,1,-1,7.0,5935,,,5337,-1,,,13,73,-1,-1,-1,-1,-1,621.0,-1,2003.0,198800.0
-1,-1,-1,1,-1,4,2.0,-1,5956,1100.0,5893,1100.0,3,-1,16.0,5936,,,5338,-1,,,3,1,-1,-1,-1,0,-1,400.0,-1,,1210000.0
-1,730,-1,6,-1,4,1.0,491,5957,616.0,5894,616.0,1,-1,11.0,5937,,,5339,-1,,,32,-1,-1,-1,-1,-1,-1,654.0,-1,2016.0,379456.0
-1,47,-1,6,0,0,1.0,44,5958,3706.0,5895,4429.0,3,-1,5.0,5938,,,5340,-1,,,34,75,-1,-1,-1,-1,-1,400.0,-1,1972.0,16413874.0
-1,-1,1893,2,11,4,0.0,-1,5959,2448.0,5896,2448.0,8,1237,12.0,5939,,,5341,-1,,39.0,18,2,64,38,10,0,-1,400.0,-1,,5992704.0
-1,-1,1894,2,-1,4,0.0,-1,5960,2200.0,5897,2200.0,3,112,15.0,5940,,,5342,-1,,,8,2,0,-1,-1,0,-1,600.0,-1,,4840000.0
-1,-1,1055,0,0,2,1.0,-1,5961,1536.0,5898,1536.0,3,8,9.0,5941,,,-1,4,,,2,86,-1,-1,-1,0,-1,450.0,-1,,2359296.0
-1,-1,1895,0,6,4,2.0,-1,5962,800.0,5899,800.0,3,13,9.0,5942,,,5343,-1,,,2,35,4,9,-1,-1,-1,120.0,-1,,640000.0
-1,-1,-1,9,16,0,0.0,-1,5963,2426.0,5900,3548.0,3,231,6.5,5943,,,5344,-1,,,0,38,-1,-1,-1,1,-1,500.0,-1,,8607448.0
-1,-1,1896,2,-1,0,0.0,-1,5964,2200.0,5901,2200.0,6,1045,12.0,5944,,,5345,4,,,8,2,0,-1,-1,0,-1,750.0,-1,,4840000.0
-1,-1,577,0,7,4,1.0,-1,5965,2448.0,5902,2448.0,5,1238,8.0,5945,,,5346,1,,,19,9,4,-1,-1,0,-1,300.0,-1,,5992704.0
-1,-1,1897,0,6,0,1.0,-1,5966,2715.0,5903,3306.0,4,1239,15.0,5946,,,5347,5,,,0,59,-1,-1,-1,-1,-1,700.0,-1,,8975790.0
-1,-1,-1,0,7,1,0.0,-1,5967,2901.0,5904,2647.0,4,13,7.5,5947,,,5348,-1,,,0,36,19,-1,-1,1,-1,760.0,-1,,7678947.0
-1,731,-1,6,-1,0,1.0,26,5968,365.0,5905,600.0,1,-1,2.0,5948,,,5349,-1,,,13,-1,-1,-1,-1,-1,-1,176.0,-1,2001.0,219000.0
-1,-1,-1,4,0,1,0.0,-1,5969,1000.0,5906,1000.0,3,-1,15.0,5949,,,5350,-1,,,25,24,132,-1,-1,-1,-1,1000.0,-1,,1000000.0
-1,-1,1519,0,3,0,2.0,-1,5970,2753.0,5907,3176.0,2,52,9.0,5950,,,-1,7,,,28,9,4,45,-1,-1,-1,150.0,-1,,8743528.0
-1,-1,1898,1,0,0,2.0,-1,5971,1065.0,5908,1065.0,1,1240,17.0,5951,,,5351,-1,,,22,1,4,-1,-1,1,-1,1200.0,-1,,1134225.0
-1,-1,-1,2,8,0,2.0,-1,5972,1536.0,5909,1536.0,5,1241,9.0,5952,,,-1,3,,,2,2,0,-1,-1,0,-1,610.0,-1,,2359296.0
-1,-1,-1,9,-1,0,0.0,-1,5973,4000.0,5910,3000.0,5,-1,45.0,5953,,,5352,-1,,,11,13,18,-1,-1,0,-1,2000.0,-1,,12000000.0
-1,-1,-1,1,6,0,0.0,-1,5974,2000.0,5911,2000.0,2,37,28.0,5954,,,5353,-1,,,31,3,-1,-1,-1,1,-1,2500.0,-1,,4000000.0
-1,-1,-1,5,0,2,1.0,-1,5975,750.0,5912,458.0,3,-1,20.0,5955,,,5354,-1,,,5,7,-1,-1,-1,-1,-1,2700.0,-1,,343500.0
-1,-1,1899,5,3,0,0.0,-1,5976,2848.0,5913,2848.0,2,-1,16.0,5956,,,5355,-1,,,36,40,-1,-1,-1,0,-1,1000.0,-1,,8111104.0
-1,-1,-1,4,-1,0,2.0,-1,5977,1100.0,5914,1100.0,1,-1,11.0,5957,,,5356,-1,,,3,28,12,-1,-1,-1,-1,80.0,-1,,1210000.0
-1,-1,99,0,6,3,2.0,-1,5978,1796.0,5915,2823.0,2,1242,10.0,5958,,,5357,7,,,17,0,22,-1,-1,0,-1,216.0,-1,,5070108.0
-1,-1,707,0,11,3,2.0,-1,5979,810.0,5916,1080.0,4,-1,8.0,5959,,,5358,1,,,9,70,-1,-1,-1,-1,-1,250.0,-1,,874800.0
-1,-1,-1,4,-1,0,1.0,-1,5980,1100.0,5917,1100.0,2,-1,15.0,5960,,,5359,-1,,,3,43,4,-1,-1,0,-1,323.0,-1,,1210000.0
-1,-1,-1,4,0,0,0.0,-1,5981,3189.0,5918,2780.0,2,-1,7.5,5961,,,5360,-1,,,0,67,45,-1,-1,0,-1,500.0,-1,,8865420.0
-1,-1,1900,5,-1,2,1.0,-1,5982,2200.0,5919,2200.0,3,-1,10.0,5962,,,5361,-1,,,8,150,4,79,-1,0,-1,3000.0,-1,,4840000.0
-1,-1,-1,4,3,1,2.0,-1,5983,2448.0,5920,2448.0,3,-1,7.0,5963,,,5362,-1,,,22,151,-1,-1,-1,0,-1,500.0,-1,,5992704.0
-1,-1,1901,0,7,0,1.0,-1,5984,1876.0,5921,2624.0,4,-1,19.5,5964,,,5363,5,,,0,20,-1,-1,-1,0,-1,900.0,-1,,4922624.0
-1,-1,208,0,11,0,0.0,-1,5985,1536.0,5922,1536.0,3,63,13.0,5965,,,-1,-1,,,2,35,-1,-1,-1,0,-1,360.0,-1,,2359296.0
-1,-1,473,0,7,0,2.0,-1,5986,4021.0,5923,2857.0,2,13,50.0,5966,,,5364,-1,,,15,16,4,9,-1,1,-1,2300.0,-1,,11487997.0
-1,-1,-1,1,14,0,0.0,-1,5987,3072.0,5924,4608.0,2,1243,14.0,5967,,,5365,-1,,,21,38,-1,-1,-1,1,-1,595.0,-1,,14155776.0
-1,-1,-1,0,11,0,2.0,-1,5988,561.0,5925,1100.0,4,178,45.0,5968,,,5366,2,,,24,27,4,2,-1,-1,-1,1000.0,-1,,617100.0
-1,-1,-1,1,11,1,0.0,-1,5989,,129,,0,-1,40.0,5969,,,5367,-1,,,15,1,-1,-1,-1,1,-1,8375.0,-1,,
-1,26,-1,6,-1,0,1.0,253,5990,380.0,2765,600.0,1,-1,9.8,5970,,,1562,-1,,,13,-1,-1,-1,-1,-1,-1,530.0,-1,2007.0,228000.0
-1,-1,1902,0,-1,4,2.0,-1,5991,2200.0,5926,2200.0,2,1244,4.0,5971,,,5368,-1,,,8,10,-1,-1,-1,0,-1,400.0,-1,,4840000.0
-1,-1,-1,2,8,0,2.0,-1,5992,2652.0,5927,2652.0,4,37,20.0,5972,,,5369,-1,,,30,36,19,-1,-1,0,-1,950.0,-1,,7033104.0
7,-1,1903,5,9,0,1.0,-1,5993,2448.0,5928,2448.0,4,40,4.0,5973,,,5370,-1,,,20,118,31,59,-1,0,-1,300.0,-1,,5992704.0
-1,-1,1904,0,0,0,2.0,-1,5994,2992.0,5929,2992.0,4,23,40.0,5974,,,5371,-1,,,5,33,-1,-1,-1,0,-1,500.0,-1,,8952064.0
-1,95,-1,6,-1,1,1.0,-1,5995,3072.0,5930,2304.0,3,-1,70.0,5975,,,5372,-1,,,14,-1,-1,-1,-1,-1,-1,400.0,-1,,7077888.0
-1,-1,1522,0,11,4,1.0,-1,5996,2448.0,5931,2448.0,8,18,12.0,5976,,,5373,10,,,19,20,4,-1,-1,0,-1,1100.0,-1,,5992704.0
-1,-1,-1,0,-1,0,1.0,-1,5997,1100.0,5932,1100.0,2,-1,40.0,5977,,,5374,-1,,,3,53,-1,-1,-1,0,-1,100.0,-1,,1210000.0
-1,-1,1905,0,0,0,1.0,-1,5998,600.0,5933,643.0,2,118,20.0,5978,,,5375,-1,,,38,10,-1,-1,-1,1,-1,50.0,-1,,385800.0
-1,732,31,6,12,1,2.0,492,5999,1100.0,5934,1100.0,3,-1,70.0,5979,,,5376,-1,,,3,-1,-1,-1,-1,0,-1,2440.0,-1,1846.0,1210000.0
-1,-1,1187,5,11,0,2.0,-1,6000,3363.0,5935,1386.0,6,321,25.0,5980,,,5377,-1,,,0,61,2,-1,-1,-1,-1,530.0,-1,,4661118.0
-1,168,-1,6,-1,1,1.0,204,6001,250.0,5936,340.0,1,-1,3.0,5981,,,5378,-1,,,13,-1,-1,-1,-1,-1,-1,434.0,-1,2009.0,85000.0
-1,-1,49,0,6,3,2.0,-1,6002,675.0,5937,900.0,2,-1,10.0,5982,,,5379,1,,,9,27,-1,-1,-1,-1,-1,600.0,-1,,607500.0
-1,733,-1,6,-1,0,2.0,50,6003,616.0,5938,616.0,2,-1,7.6,5983,,,5380,-1,,,13,-1,-1,-1,-1,-1,-1,304.0,-1,1984.0,379456.0
-1,734,-1,6,-1,1,0.0,493,6004,616.0,5939,616.0,1,-1,4.7,5984,,,5381,-1,,,13,-1,-1,-1,-1,-1,-1,235.0,-1,1989.0,379456.0
-1,-1,630,4,1,1,0.0,-1,6005,3044.0,5940,1907.0,4,-1,15.0,5985,,,5382,-1,,,0,78,-1,-1,-1,-1,-1,4400.0,-1,,5804908.0
-1,-1,294,2,3,0,1.0,-1,6006,2448.0,5941,2448.0,8,83,6.0,5986,,,5383,2,,,18,2,0,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,-1,1,-1,0,0.0,-1,6007,2200.0,5942,2200.0,1,-1,5.0,5987,,,5384,-1,,,8,1,-1,-1,-1,0,-1,600.0,-1,,4840000.0
-1,-1,1906,0,2,0,2.0,-1,6008,1000.0,5943,1000.0,2,1245,75.0,5988,,,5385,0,,,25,20,-1,-1,-1,0,-1,1000.0,-1,,1000000.0
-1,-1,-1,1,0,0,1.0,-1,6009,3824.0,5944,2841.0,3,8,6.0,5989,,,5386,-1,,,0,-1,-1,-1,-1,0,-1,100.0,-1,,10863984.0
-1,-1,430,0,6,2,1.0,-1,6010,2448.0,5945,2448.0,4,1246,8.0,5990,,,5387,2,,,16,0,4,-1,-1,0,-1,200.0,-1,,5992704.0
-1,-1,398,0,6,2,0.0,-1,6011,2448.0,5946,2448.0,7,1247,8.0,5991,,,5388,-1,,38.0,19,51,-1,-1,-1,0,-1,610.0,-1,,5992704.0
-1,-1,1907,4,-1,0,0.0,-1,6012,1024.0,5947,583.0,4,-1,35.0,5992,,,5389,-1,,,6,74,-1,-1,-1,1,-1,6100.0,-1,,596992.0
-1,-1,-1,0,11,0,2.0,-1,6013,2048.0,5948,1536.0,3,909,10.0,5993,,,5390,-1,,,21,24,104,19,-1,-1,-1,18.0,-1,,3145728.0
-1,-1,91,0,-1,4,1.0,-1,6014,2448.0,5949,2448.0,6,1248,25.0,5994,,,5391,20,,,19,110,4,-1,-1,0,-1,1100.0,-1,,5992704.0
-1,-1,-1,1,-1,1,2.0,-1,6015,683.0,5950,1024.0,4,-1,60.0,5995,,,5392,-1,,,6,1,4,-1,-1,1,-1,5900.0,-1,,699392.0
-1,-1,-1,4,-1,0,2.0,-1,6016,1100.0,5951,1100.0,5,-1,30.0,5996,,,5393,-1,,,3,28,12,-1,-1,0,-1,800.0,-1,,1210000.0
-1,-1,1908,1,16,0,1.0,-1,6017,1100.0,5952,1100.0,2,-1,30.0,5997,,,5394,-1,,,3,12,-1,-1,-1,0,-1,1630.0,-1,,1210000.0
-1,-1,58,0,0,4,1.0,-1,6018,1536.0,5953,1536.0,3,23,10.0,5998,,,-1,-1,,,2,35,-1,-1,-1,0,-1,160.0,-1,,2359296.0
-1,-1,1909,0,-1,3,2.0,-1,6019,810.0,5954,1080.0,3,-1,6.0,5999,,,5395,1,,,9,68,-1,-1,-1,-1,-1,300.0,-1,,874800.0
-1,-1,-1,1,-1,0,2.0,-1,6020,1100.0,5955,1100.0,4,-1,29.0,6000,,,5396,-1,,,3,31,-1,-1,-1,0,-1,500.0,-1,,1210000.0
-1,735,-1,6,-1,0,1.0,30,6021,323.0,5956,475.0,2,-1,2.0,6001,,,5397,-1,,,13,-1,-1,-1,-1,-1,-1,357.0,-1,2012.0,153425.0
-1,-1,1698,1,-1,0,0.0,-1,6022,1100.0,5957,1100.0,1,-1,25.0,6002,,,5398,-1,,,3,64,-1,-1,-1,1,-1,1014.0,-1,,1210000.0
-1,-1,1910,4,6,1,1.0,-1,6023,651.0,5958,700.0,4,-1,30.0,6003,,,5399,-1,,,5,22,-1,-1,-1,1,-1,400.0,-1,,455700.0
-1,-1,-1,9,-1,0,0.0,-1,6024,4000.0,5959,3000.0,4,-1,10.0,6004,,,5400,-1,,,11,3,-1,-1,-1,0,-1,313.0,-1,,12000000.0
-1,-1,1039,0,-1,2,0.0,-1,6025,675.0,5960,900.0,5,-1,4.5,6005,,,5401,-1,,,9,51,-1,-1,-1,-1,-1,300.0,-1,,607500.0
-1,-1,1911,0,-1,2,2.0,-1,6026,2021.0,5961,2021.0,3,-1,6.0,6006,,,5402,-1,,,8,10,-1,-1,-1,0,-1,250.0,-1,,4084441.0
-1,736,-1,6,-1,4,2.0,494,6027,1088.0,5962,1088.0,4,-1,250.0,6007,,,5403,-1,,,22,5,-1,-1,-1,-1,-1,4000.0,-1,1863.0,1183744.0
-1,-1,1912,1,-1,1,0.0,-1,6028,3234.0,5963,2396.0,4,37,10.0,6008,,,5404,-1,,,0,-1,-1,-1,-1,1,-1,250.0,-1,,7748664.0
-1,-1,86,0,6,3,1.0,-1,6029,480.0,5964,640.0,4,-1,7.0,6009,,,5405,7,,,9,25,-1,-1,-1,-1,-1,500.0,-1,,307200.0
-1,-1,31,1,3,0,1.0,-1,6030,1100.0,5965,1100.0,2,-1,30.0,6010,,,5406,-1,,,3,12,-1,-1,-1,0,-1,1113.0,-1,,1210000.0
-1,737,-1,6,0,4,2.0,495,6031,1495.0,5966,1024.0,6,-1,2.0,6011,,,5407,-1,,,34,93,59,-1,-1,-1,-1,600.0,-1,1963.0,1530880.0
-1,-1,-1,1,-1,1,0.0,-1,6032,752.0,5967,1024.0,2,-1,15.9,6012,,,5408,-1,,,6,12,-1,-1,-1,1,-1,2200.0,-1,,770048.0
-1,-1,1148,0,2,0,1.0,-1,6033,2448.0,5968,2448.0,5,1249,8.0,6013,,,5409,5,,,19,68,4,-1,-1,0,-1,600.0,-1,,5992704.0
-1,-1,1913,2,4,1,2.0,-1,6034,4608.0,5969,3072.0,2,-1,12.0,6014,,,293,-1,,,10,152,31,64,-1,1,-1,5.0,-1,,14155776.0
-1,-1,-1,4,-1,1,2.0,-1,6035,1019.0,5970,1024.0,3,-1,15.0,6015,,,5410,-1,,,6,47,-1,-1,-1,1,-1,600.0,-1,1972.0,1043456.0
-1,-1,73,0,6,3,2.0,-1,6036,2159.0,5971,2963.0,2,1250,5.0,6016,,,5411,13,,,17,39,-1,-1,-1,-1,-1,293.0,-1,,6397117.0
-1,-1,939,0,4,4,1.0,-1,6037,2448.0,5972,2448.0,7,64,4.0,6017,,,5412,4,,,20,86,9,-1,-1,-1,-1,220.0,-1,,5992704.0
-1,-1,1914,1,14,0,1.0,-1,6038,2448.0,5973,2448.0,10,1251,12.0,6018,,,5413,-1,,,7,31,18,-1,-1,0,-1,720.0,-1,,5992704.0
-1,-1,1915,0,-1,4,0.0,-1,6039,2200.0,5974,2200.0,4,1252,12.0,6019,,,5414,1,,,8,9,-1,-1,-1,0,-1,500.0,-1,,4840000.0
-1,-1,1916,0,8,0,2.0,-1,6040,2269.0,5975,3805.0,6,1253,17.0,6020,,,5415,15,,,0,110,4,45,-1,-1,-1,545.0,-1,,8633545.0
-1,-1,1039,0,5,2,2.0,-1,6041,675.0,5976,900.0,3,-1,5.0,6021,,,5416,-1,,,9,51,-1,-1,-1,-1,-1,500.0,-1,,607500.0
-1,-1,-1,1,-1,1,0.0,-1,6042,1945.0,5977,2619.0,5,-1,55.0,6022,,,5417,-1,,,31,13,-1,-1,-1,1,-1,12000.0,-1,,5093955.0
